College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Year
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924510,Computer Engineering,Stage-I,GOBC,5244,87.2,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924510,Computer Engineering,Stage-I,LOPEN,2745,89.8286,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924510,Computer Engineering,Stage-I,LSC,8883,84.5143,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924510,Computer Engineering,Stage-I,LNTA,23005,77.9429,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924510,Computer Engineering,Stage-I,LOBC,5296,87.1429,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924510,Computer Engineering,Stage-I,DEF-O,32656,74.2286,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924510,Computer Engineering,Stage-I,EWS,6945,85.8286,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924610,Information Technology,Stage-I,GOPEN,6117,86.4571,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924610,Information Technology,Stage-I,GSC,12917,82.2857,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924610,Information Technology,Stage-I,GNTB,6781,85.9429,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924610,Information Technology,Stage-I,GOBC,6413,86.2286,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924610,Information Technology,Stage-I,LOPEN,6767,85.9429,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924610,Information Technology,Stage-I,LOBC,7098,85.7143,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510924610,Information Technology,Stage-I,EWS,7851,85.2,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-I,GOPEN,27222,76.3333,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-I,GSC,47829,64.0,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-I,GST,33507,73.8889,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-I,GNTC,32121,74.4444,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-I,GNTD,40888,70.3333,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-I,GOBC,37565,72.0556,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-I,LOPEN,34588,73.4444,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-I,LSC,40994,70.2778,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-I,EWS,35945,72.8333,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-II,LST,34041,73.6667,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-II,LNTC,38938,71.3889,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510929310,Electrical Engineering,Stage-II,LOBC,38072,71.8333,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510937210,Electronics and Telecommunication Engg,Stage-I,GOPEN,11249,83.1467,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510937210,Electronics and Telecommunication Engg,Stage-I,GSC,23923,77.5625,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510937210,Electronics and Telecommunication Engg,Stage-I,GNTC,31216,75.0,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510937210,Electronics and Telecommunication Engg,Stage-I,GOBC,13767,81.875,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510937210,Electronics and Telecommunication Engg,Stage-I,LOPEN,10088,83.8235,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510937210,Electronics and Telecommunication Engg,Stage-I,LST,24173,77.4706,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510937210,Electronics and Telecommunication Engg,Stage-I,EWS,10952,83.3125,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510937210,Electronics and Telecommunication Engg,Stage-II,LNTB,24952,77.1765,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510961210,Mechanical Engineering,Stage-I,GOPEN,29427,75.4706,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510961210,Mechanical Engineering,Stage-I,GSC,45077,67.3333,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510961210,Mechanical Engineering,Stage-I,GNTB,31829,74.9744,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510961210,Mechanical Engineering,Stage-I,GNTD,44421,67.8974,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510961210,Mechanical Engineering,Stage-I,GOBC,37653,72.0513,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510961210,Mechanical Engineering,Stage-I,EWS,43830,68.375,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510961210,Mechanical Engineering,Stage-II,LOPEN,34819,73.3333,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510961210,Mechanical Engineering,Stage-II,LSC,48262,63.2821,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510961210,Mechanical Engineering,Stage-II,LOBC,49078,61.7647,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510991610,Automation and Robotics,Stage-I,GOPEN,46922,65.3514,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510991610,Automation and Robotics,Stage-I,LOPEN,41502,70.0,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510991610,Automation and Robotics,Stage-I,EWS,37687,72.0,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510999510,Artificial Intelligence and Data Science,Stage-I,GOPEN,9379,84.2286,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510999510,Artificial Intelligence and Data Science,Stage-I,GNTB,18681,79.6571,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510999510,Artificial Intelligence and Data Science,Stage-I,GOBC,9402,84.2286,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510999510,Artificial Intelligence and Data Science,Stage-I,LOPEN,7996,85.0857,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510999510,Artificial Intelligence and Data Science,Stage-I,LSC,22335,78.1875,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510999510,Artificial Intelligence and Data Science,Stage-I,LNTD,11703,82.9143,2023
5109,"Sandip Foundation, Sandip Institute of Technology and Research Centre, Mahiravani, Nashik",Un-Aided,510999510,Artificial Intelligence and Data Science,Stage-I,EWS,11399,83.0588,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,GOPEN,6356,86.2632,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,GSC,16492,80.5789,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,GST,9572,84.1053,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,GNTA,8126,85.0,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,GNTC,9788,84.0,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,GOBC,9806,83.9474,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,LOPEN,1629,91.5263,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,LSC,6449,86.1875,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,LST,7784,85.25,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,LNTB,10868,83.3684,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,LNTC,35584,73.0,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,LOBC,3782,88.625,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,PWD-O,24559,77.3158,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,DEF-O,47176,65.0,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512119110,Civil Engineering,Stage-I,EWS,11813,82.8421,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512121910,Robotics and Automation,Stage-I,GOPEN,12863,82.3045,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512121910,Robotics and Automation,Stage-I,GSC,24078,77.5,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512121910,Robotics and Automation,Stage-I,GNTB,29759,75.3333,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512121910,Robotics and Automation,Stage-I,GNTC,30297,75.125,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512121910,Robotics and Automation,Stage-I,GOBC,22639,78.0625,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512121910,Robotics and Automation,Stage-I,LOPEN,15129,81.2,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512121910,Robotics and Automation,Stage-I,LSC,25296,77.0526,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512121910,Robotics and Automation,Stage-I,LOBC,17680,80.0625,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512121910,Robotics and Automation,Stage-I,EWS,43910,68.3158,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,GOPEN,1295,92.125,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,GSC,4206,88.1714,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,GST,2830,89.7436,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,GNTA,4968,87.4375,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,GNTC,2725,89.875,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,GOBC,1426,91.8857,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,LOPEN,500,94.1875,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,LSC,2748,89.8286,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,LOBC,1250,92.2286,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,DEF-O,3053,89.5,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124510,Computer Engineering,Stage-I,EWS,1579,91.625,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124610,Information Technology,Stage-I,GOPEN,1526,91.7143,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124610,Information Technology,Stage-I,GSC,5238,87.2,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124610,Information Technology,Stage-I,GNTD,1913,91.0286,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124610,Information Technology,Stage-I,GOBC,1610,91.5625,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124610,Information Technology,Stage-I,LST,27904,76.0625,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512124610,Information Technology,Stage-I,EWS,2795,89.7714,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512125710,Computer Science and Design,Stage-I,GOPEN,3626,88.8125,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512125710,Computer Science and Design,Stage-I,GST,38989,71.3714,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512125710,Computer Science and Design,Stage-I,GOBC,4621,87.75,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512125710,Computer Science and Design,Stage-I,LOPEN,2096,90.75,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512125710,Computer Science and Design,Stage-I,LSC,8725,84.6286,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512125710,Computer Science and Design,Stage-I,LOBC,5359,87.0857,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512125710,Computer Science and Design,Stage-I,EWS,3207,89.3125,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,GOPEN,5218,87.2222,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,GSC,10572,83.5294,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,GST,21272,78.6111,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,GNTA,11404,83.0556,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,GNTB,11638,82.9444,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,GNTC,6088,86.4706,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,GOBC,6611,86.0556,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,LOPEN,7010,85.7778,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,LSC,8296,84.8889,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,LST,10420,83.6111,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,LNTC,29489,75.4444,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,LOBC,8749,84.6111,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,PWD-O,22178,78.25,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,DEF-O,40733,70.4444,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512129310,Electrical Engineering,Stage-I,EWS,5083,87.3333,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512137210,Electronics and Telecommunication Engg,Stage-I,GOPEN,6146,86.4375,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512137210,Electronics and Telecommunication Engg,Stage-I,GSC,19725,79.2353,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512137210,Electronics and Telecommunication Engg,Stage-I,GST,48285,63.2353,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512137210,Electronics and Telecommunication Engg,Stage-I,GNTD,20558,78.8824,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512137210,Electronics and Telecommunication Engg,Stage-I,GOBC,7778,85.25,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512137210,Electronics and Telecommunication Engg,Stage-I,LOPEN,2770,89.8125,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512137210,Electronics and Telecommunication Engg,Stage-I,LSC,19389,79.3714,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512137210,Electronics and Telecommunication Engg,Stage-I,LNTA,38299,71.7143,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512137210,Electronics and Telecommunication Engg,Stage-I,LOBC,3311,89.1875,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512137210,Electronics and Telecommunication Engg,Stage-I,EWS,13454,82.0,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512150710,Chemical Engineering,Stage-I,GOPEN,32449,74.3125,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512150710,Chemical Engineering,Stage-I,GST,46843,65.4444,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512150710,Chemical Engineering,Stage-I,GNTB,36083,72.7778,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512150710,Chemical Engineering,Stage-I,GOBC,39253,71.2222,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512150710,Chemical Engineering,Stage-I,LOPEN,24690,77.2778,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512150710,Chemical Engineering,Stage-I,LOBC,35707,72.9444,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512150710,Chemical Engineering,Stage-I,EWS,20150,79.0625,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512150710,Chemical Engineering,Stage-II,LNTC,39898,70.8889,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,GOPEN,5033,87.3846,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,GSC,10097,83.8125,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,GST,45317,67.1111,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,GNTA,12745,82.359,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,GNTB,8484,84.7692,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,GNTC,14515,81.4872,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,GOBC,6752,85.9487,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,LOPEN,12158,82.6667,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,LSC,26449,76.6154,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,LNTA,27730,76.125,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,LNTD,13107,82.1875,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,LOBC,12582,82.4375,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,PWD-O,32003,74.9744,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512161210,Mechanical Engineering,Stage-I,EWS,4107,88.2564,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512199510,Artificial Intelligence and Data Science,Stage-I,GOPEN,3453,89.0,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512199510,Artificial Intelligence and Data Science,Stage-I,GSC,10982,83.3143,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512199510,Artificial Intelligence and Data Science,Stage-I,GST,39443,71.125,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512199510,Artificial Intelligence and Data Science,Stage-I,GNTC,22228,78.2286,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512199510,Artificial Intelligence and Data Science,Stage-I,GOBC,3966,88.4,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512199510,Artificial Intelligence and Data Science,Stage-I,LOPEN,2143,90.6857,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512199510,Artificial Intelligence and Data Science,Stage-I,LST,28822,75.6875,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512199510,Artificial Intelligence and Data Science,Stage-I,LOBC,2903,89.6571,2023
5121,"K. K. Wagh Institute of Engineering Education and Research, Nashik",Un-Aided,512199510,Artificial Intelligence and Data Science,Stage-I,EWS,4841,87.5385,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,GOPEN,35599,73.0,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,GSC,49756,60.0606,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,GST,49003,61.8947,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,GNTA,47185,65.0,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,GNTB,38139,71.7895,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,GNTC,37777,71.9474,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,GNTD,44795,67.5789,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,GOBC,40914,70.3158,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,LOPEN,37303,72.2105,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,LST,46172,66.2105,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,PWD-O,40408,70.6316,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-I,EWS,48897,62.1053,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512419110,Civil Engineering,Stage-II,LNTD,48298,63.2105,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424510,Computer Engineering,Stage-I,GOPEN,6029,86.5294,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424510,Computer Engineering,Stage-I,GSC,6597,86.0571,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424510,Computer Engineering,Stage-I,GNTC,21604,78.4571,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424510,Computer Engineering,Stage-I,GOBC,8261,84.9143,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424510,Computer Engineering,Stage-I,LOPEN,5596,86.8947,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424510,Computer Engineering,Stage-I,EWS,9635,84.0571,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424510,Computer Engineering,Stage-II,LST,34720,73.375,2023
